Closure of a flight information region (Closure of FIR)@#@4070100
Closure of an aerodrome (Closure of aerodrome)@#@4070200
Closure of runway (Closure of runway)@#@4070300
Air space capacity reduction (Reduced capacity)@#@4070400
Air Navigation Services operational issues (Operational issues)@#@4010000
An event related to an ATC clearance itself (Clearance related )@#@4010700
Clearance - wrong altitude (Clearance - wrong altitude)@#@4010701
Clearance - wrong heading (Clearance - wrong heading)@#@4010702
Clearance - wrong speed (Clearance - wrong speed)@#@4010703
Clearance - wrong aircraft (Clearance - wrong aircraft)@#@4010704
Air Navigation Services operational communications related event (Communications)@#@4010100
Air Navigation Services conflict detection and resolution related event (Conflict  detection/resolution)@#@4010400
Air Navigation Services handing over/taking over procedure related event (Handing over  procedure)@#@4010600
Air Navigation Services handling of accidents/incidents/emergencies related event (Handling- occurrences)@#@4010500
Air Navigation Services operational information provision related event (Information provision)@#@4010200
Provision of ANS flight information (Provision of ANS flight information)@#@4010201
Provision of ANS geographical information (Provision of ANS geographical information)@#@4010202
Provision of ANS traffic information (Provision of ANS traffic information)@#@4010204
Provision of ANS weather information (Provision of ANS weather information)@#@4010203
Air Navigation Services separation provision related event (Separation provision)@#@4010300
Operation of the aircraft related event (Aircraft operation general)@#@2000000
Deviation from intended flight path/attitude by a fixed wing aircraft (Aeroplane flight path deviation)@#@2080000
Aeroplane - deviation from intended flight path - altitude (Aeroplane - deviation from altitude)@#@2080100
Aeroplane - deviation from intended flight path - heading (Aeroplane - deviation from heading)@#@2080200
Aeroplane - deviation from intended pitch attitude (Aeroplane - deviation from pitch attitude)@#@2080600
Aeroplane - deviation from intended roll attitude (Aeroplane - deviation from roll attitude)@#@2080700
Aeroplane - mush/stall (Aeroplane - mush/stall)@#@2080300
Aeroplane - porpoising: loss of pitch attitude control (Aeroplane - porpoising)@#@2080800
Aeroplane - spin (Aeroplane - spin)@#@2080400
Aeroplane - spiral dive (Aeroplane - spiral dive)@#@2080500
Deviation from intended flight path/attitude - other (Aeroplane - other deviation from flight path)@#@2080900
Near collisions with objects/ground or loss of separation between aircraft (Aircraft - near collisions/loss  of separation)@#@2180000
Near collisions - loss of separation between aircraft. (Loss of separation between aircraft)@#@2180100
Loss of separation with aircraft - both airborne (Loss of separation - aircraft both airborne)@#@2180101
Loss of separation with aircraft - both on ground (Loss of separation - aircraft both on  ground)@#@2180103
Loss of separation with aircraft - one airborne (Loss of separation - one aircraft airborne)@#@2180102
Loss of separation with no risk of collision (Loss of separation: no risk of collision)@#@2180105
Loss of separation with potential for collision (Loss of separation: potential collision)@#@2180104
Loss of separation - risk of collision not determined (Loss of separation: risk undetermined)@#@2180106
Separation minima infringement (Separation minima infringement)@#@2180107
Near collision with airborne object (Near collision with airborne object)@#@2180300
Near collision with a bird (Near collision with bird)@#@2180301
Near collision with parachutist (Near collision with parachutist)@#@2180304
Near collision with an other airborne object (Near collision with other airborne object)@#@2180302
Near collision with an unknown airborne object (Near collision with unknown airborne  object)@#@2180303
Near collision with an object on the ground (Near collision with object on ground)@#@2180400
Near collision with a parked aircraft (Near collision with parked aircraft)@#@2180401
Near collision with person (Near collision with person)@#@2180403
Near collision with tall structure/object (Near collision with tall object)@#@2180402
Near collision with parachutist on the ground (Near collision - parachutist)@#@2180404
Near collision with vehicle (Near collision with vehicle)@#@2180405
Near collision with object on the ground (Near collision with other ground object)@#@2180406
Near collision with terrain generally (Near collision with terrain)@#@2180200
Near collision with high terrain/hill/mountain (Near collision with high terrain/mountain)@#@2180202
Near collision with level terrain (Near collision with level terrain)@#@2180201
Collision of an aircraft with an obstacle, terrain or another aircraft (Aircraft - collisions with  obstacle/terrain/aircraft)@#@2050000
Aircraft collision - moving aircraft (Aircraft collision - moving aircraft)@#@2050100
Aircraft collision with another aircraft, both airborne (Aircraft collision - both aircraft aloft)@#@2050101
Aircraft collision with another aircraft, one airborne the other moving on the ground  (Aircraft collision - one aircraft aloft)@#@2050102
Collision between two aircraft both moving on the ground (Aircraft collision - both aircraft  on ground)@#@2050103
Aircraft collision with balloon (Aircraft collision - balloon)@#@2050104
Collision between aircraft one of which was a microlight (Aircraft collision - microlight)@#@2050105
Collision between an aircraft and a dirigible (Aircraft collision - dirigible)@#@2050106
Aircraft collision with airborne object other than another aircraft, balloon or dirigible (Aircraft  collision - object aloft)@#@2050300
Aircraft collision with bird/bird strike (Aircraft bird strike)@#@2050301
Aircraft collision with model aircraft (Aircraft collision - model aircraft)@#@2050302
Aircraft collision with parachutist in the air (Aircraft collision - parachutist)@#@2050304
Aircraft collision an airborne object other than those listed above (Aircraft collision - other  object)@#@2050303
Aircraft collision with object/obstacle on ground (Collision aircraft - object ground)@#@2050400
Aircraft collision with an animal (Collision aircraft-animal)@#@2050402
Aircraft collision with building (Collision aircraft-building)@#@2050404
Aircraft collision with power line conductor, cable or wire (Collision aircraft- cable/wire/power line)@#@2050411
Aircraft collision with approach/runway/taxiway lights (Collision aircraft-lights)@#@2050403
Aircraft collision with parked aircraft (Collision aircraft-parked aircraft)@#@2050408
Aircraft collision with a person (Collision aircraft-person)@#@2050410
Aircraft collision with a snow bank (Collision aircraft-snow bank)@#@2050412
Aircraft collision with aerodrome structure including navigation and approach aids  (Collision aircraft-structure)@#@2050401
Aircraft collision with deadhead/semi-submerged log (Collision aircraft-submerged log)@#@2050405
Aircraft collision with tall structure, e.g. chimney, mast,  post or pole  (Collision aircraft-tall structure)@#@2050413
Aircraft collision with an embankment or shore (Collision aircraft-the shore)@#@2050406
Aircraft collision with tree/tall vegetation  (Collision aircraft-tree / tall vegetation)@#@2050414
Aircraft collision with a vehicle (Collision aircraft-vehicle)@#@2050415
Aircraft collision with a wave (Collision aircraft-wave)@#@2050416
Aircraft collision with other object on ground (Collision aircraft-other object)@#@2050407
An aircraft collision with the terrain (Collision aircraft - terrain)@#@2050200
Aircraft collision with high terrain, a hill or a mountain (Aircraft collision - high terrain)@#@2050202
Aircraft collision with level terrain/water (Aircraft collision - level terrain)@#@2050201
Diversion of an aircraft from the intended destination (Aircraft diversion)@#@2100000
Diversion due to weather conditions (Weather conditions)@#@2100100
Diversion due to operational decision (Operational decision)@#@2100200
Diversion due to technical reasons (Technical reasons)@#@2100300
Moved to consequential events diversion - due to other reasons (Other reasons)@#@2100400
Aircraft fire/explosion (Aircraft fire/explosion)@#@2110000
Aircraft fire (Aircraft fire)@#@2110100
Explosion in the aircraft (Explosion in the aircraft)@#@2110200
Smoke or fumes in the aircraft (Smoke or fumes in aircraft)@#@2110300
Aircraft handling related event (Aircraft handling)@#@2010000
Aircraft altitude related event (Altitude related)@#@2010100
Altitude bust (Altitude bust)@#@2010101
Flying too close to ground (Too close to ground)@#@2010102
Other altitude related event (Other altitude event)@#@2010103
Abrupt manoeuvre (Abrupt manoeuvre)@#@2010200
Crew induced abrupt manoeuvre (Crew-manoeuvre)@#@2010202
Environment induced abrupt manoeuvre (Environment-manoeuvre)@#@2010201
Other abrupt manoeuvre (Other abrupt manoeuvre)@#@2010203
Aircraft landed fast (Aircraft landed fast)@#@2011500
Aircraft landed long (Aircraft landed long)@#@2011400
Landing beside the intended landing surface (Beside landing surface)@#@2010700
Dragged wing/rotor/pod/float (Dragged wing/pod/float)@#@2010300
Hard landing (Hard landing)@#@2010600
Over-rotation - tail scrape/strike (Over-rotation - tail scrape/strike)@#@2010900
Ground loop/swerve on take-off or landing (Swerve-take-off/landing)@#@2010500
Intentional ground loop/swerve (Intentional swerve)@#@2010501
Unintentional swerve (Unintentional swerve)@#@2010502
Flight systems/flight crew mismatch (Systems/crew mismatch)@#@2010400
Undershoot (Undershoot)@#@2010800
Unsafe descent (Unsafe descent)@#@2011600
Unstabilized approach (Unstabilized approach)@#@2011000
Warning system triggered - genuine warning (Warning system triggered)@#@2011100
Genuine airborne collision avoidance system/traffic alert and collision avoidance system  warning triggered (ACAS/TCAS triggered)@#@2011101
Genuine configuration warning triggered (Configuration warning)@#@2011102
Genuine ground proximity warning system warning (Ground proximity warning)@#@2011103
Health monitoring system warning triggered (Health monitoring system warning)@#@2011105
Stall warning triggered (Stall warning triggered)@#@2011106
Other warning system triggered (Other warning system triggered)@#@2011104
Wheels down landing on water (Wheels down landing on water)@#@2011300
Wheels-up landing, (Wheels-up landings)@#@2011200
Wheels-up landing - intentional (Wheels-up landing - intentional)@#@2011201
Wheels-up landing - unintentional (Wheels-up unintentional)@#@2011202
Wheels-up landing cause unknown (Wheels-up landing -cause unknown)@#@2011203
Aircraft navigation related event (Aircraft navigation)@#@2170000
Navigation track error (Navigation track error)@#@2170400
Wrong aerodrome selected (Wrong aerodrome selected)@#@2170100
Wrong runway selected (Wrong runway selected)@#@2170200
Wrong taxiway selected (Wrong taxiway selected)@#@2170300
Navigation error - other (Navigation error - other)@#@2170500
The aircraft departed from the intended movement area (Aircraft off movement area)@#@2070000
The aircraft ran off the end of the runway (Aircraft overrun)@#@2070400
Apron excursion (Apron excursion)@#@2070300
Runway excursion to the side (Runway side excursion)@#@2070100
Taxiway excursion (Taxiway excursion)@#@2070200
Balloon specific events (Balloon specific events)@#@2250000
Basket caught in obstacles (Basket caught in obstacles)@#@2250400
Basket sliding (Basket sliding)@#@2250500
Basket tipped over (Basket tipped over)@#@2250300
Envelope burned (Envelope burned)@#@2250100
Skirt burned (Skirt burned)@#@2250101
Panels burned (Panels burned)@#@2250102
Envelope ripped (Envelope ripped)@#@2250200
Cabin safety related event (Cabin safety)@#@2030000
Animals in the cabin related event (Animals in the cabin)@#@2031000
Blocked cabin exit (Blocked cabin exit)@#@2030100
Cabin crew unable to perform duties - medical (non-injury) reasons (Cabin crew - medical)@#@2030400
Cabin crew -  injuries sustained (Cabin crew - injury sustained)@#@2030500
Cabin crew - unable to perform duties due to other reasons (Cabin crew - other)@#@2030600
Cabin-cockpit communications related event (Cabin-cockpit communications)@#@2030700
Door opening or interference with doors by passengers (Door opening/door interference -  passengers)@#@2031100
Medical emergency - passenger (Medical emergency - passenger)@#@2030800
Passenger carry-on baggage related event (Passenger carry-on baggage)@#@2030900
Other non-crew cabin safety related event (Other non-crew cabin safety related event)@#@2039800
Slide failure or not armed (Slide failure or not armed)@#@2030300
Unserviceable seatbelt (Unserviceable seatbelt)@#@2030200
Damage to aircraft (Damage to aircraft)@#@2060000
Damage caused by aircraft over-stress (Aircraft over-stress damage)@#@2060500
Damage caused when aircraft sank in water (Aircraft sank)@#@2061300
Damage caused by object (Damaged by object)@#@2060800
Aircraft damage caused by foreign object (FOD). (Foreign object damage)@#@2060200
Helicopter damage caused by ground resonance (Ground resonance damage)@#@2060300
Aircraft damage caused by lightning strike (Lightning strike damage)@#@2060400
Damage caused by main rotor strike (Main rotor strike)@#@2061500
Damage caused by propeller/rotor/jet blast (Propeller/rotor/jet blast)@#@2060600
Damage caused when aircraft sank through surface (Sank through surface)@#@2060700
Damage caused by ground equipment, air stairs or a vehicle (Struck/damaged by equipment on  ground)@#@2060900
Damage caused by turbulence (Turbulence damage)@#@2061000
Damage caused by unlawful act (Unlawful act damage)@#@2061100
Damage caused by wind (Wind damage)@#@2061200
Damage caused by hail (Hail damage)@#@2061400
Flight crew related event (Flight crew)@#@2040000
Flight crew incapacitation/illness/medical issue (Flight crew incapacitation/illness/medical issue)@#@2040100
Flight crew interaction with air navigation service related event (Flight crew/ANS)@#@2020000
Air navigation service clearance related event (ANS-clearance)@#@2020200
Air navigation service erroneous clearance (Erroneous clearance)@#@2020201
Air navigation service clearance to wrong altitude (Clearance-wrong altitude)@#@2020202
Provision of information by the air navigation service related event (ANS provision-information)@#@2020600
Provision of flight information by the air navigation service related event (ANS flight  information)@#@2020601
Provision of geographical, terrain or height information by the air navigation service related  event (ANS geographical info)@#@2020602
Provision of meteorological information by the air navigation service related event (ANS  weather information)@#@2020603
Provision of traffic information by the air navigation service related event (ANS traffic  information)@#@2020604
Communications between flight crew and air navigation service  related event (Communications  flight crew with ANS)@#@2020300
Deviation from an air traffic control clearance (Deviation/ATC clearance)@#@2020500
Clearance deviation - approach (Deviation-approach)@#@2020508
Deviation from clearance - assigned route/track/heading (Deviation-assigned details)@#@2020518
Clearance deviation - clearance limit (Deviation-clearance limit)@#@2020512
Deviation from clearance - rate of climb/descent restrictions (Deviation-climb/descent)@#@2020521
Deviation from clearance - climb/descent conditional clearance (Deviation-climb/descent- conditional clearance)@#@2020522
Clearance deviation - en-route (Deviation-en-route)@#@2020506
Deviation from clearance - assigned flight level/altitude, also known as altitude bust or level  bust (Deviation-flight level/altitude )@#@2020517
Clearance deviation - holding (Deviation-holding)@#@2020509
Deviation-hold short (Deviation-hold short)@#@2020523
Clearance deviation - landing (Deviation-landing)@#@2020510
Clearance deviation - line-up (Deviation-line-up)@#@2020504
Deviation from clearance - low approach (Deviation-low approach)@#@2020515
Clearance deviation - missed approach (Deviation-missed approach)@#@2020514
Deviation-noise abatement procedure (Deviation-noise abatement procedure)@#@2020524
Clearance deviation - oceanic (Deviation-oceanic)@#@2020507
Clearance deviation - push-back (Deviation-push-back)@#@2020502
Clearance deviation - runway crossing (Deviation-runway crossing)@#@2020511
Clearance deviation - special procedure (Deviation-special procedure)@#@2020513
Deviation from clearance - assigned or specified speed (Deviation-specified speed)@#@2020519
Clearance deviation - start-up (Deviation-start-up)@#@2020501
Clearance deviation - take-off (Deviation-take-off)@#@2020505
Clearance deviation - taxi (Deviation-taxi)@#@2020503
Deviation from clearance - time restriction or constraint (Deviation-time restriction)@#@2020520
Deviation from clearance - touch and go (Deviation-touch and go)@#@2020516
Deviation from ATM Regulation (Deviation-ATM Regulation)@#@2020700
Unauthorised penetration of airspace (Airspace entry)@#@2020701
Deviations from ATM mandatory carriage of aircraft equipment (Deviations/ATM equipment)@#@2020702
operating non-RVSM equipped aircraft in RVSM airspace. other (Other deviation ATM)@#@2020703
Flight crew deviation from applicable ATM procedures (Flight crew deviation)@#@2020800
Controlled/restricted airspace infringement (Airspace infringement)@#@2020400
Deviation from landing minima (ATM landing minima)@#@2020802
Deviation from standard instrument departure (ATM SID)@#@2020803
Deviation from Standard Terminal Arrival Route (ATM STAR)@#@2020804
Deviation from approach procedure (ATM approach procedure)@#@2020805
Deviation from speed restriction (ATM speed restriction)@#@2020806
Deviation from minimum safe altitude en-route (En-route MSA)@#@2020801
Traffic conflict related event (Traffic conflict)@#@2020100
Other Air Traffic Management procedure related event (Other ATM procedure)@#@2020900
Flight preparation related event (Flight preparation)@#@2120000
Incorrect fuel balance (Incorrect fuel balance)@#@2120200
Incorrect loading (Incorrect loading)@#@2120100
Take-off in violation of the minimum equipment requirements (Minimum equipment violation)@#@2120300
Take-off overweight/ incorrect center of gravity (Take-off overweight/incorrect centre of gravity  (COG))@#@2120400
Take-off with previous damage (Take-off-previous damage)@#@2120500
Ground handling related event (Ground handling)@#@2130000
Deviation from intended flight path/attitude by a helicopter (Helicopter flight path deviation)@#@2090000
Helicopter deviation from intended altitude (Helicopter - deviation from altitude)@#@2090100
Helicopter deviation from intended heading (Helicopter - deviation from heading)@#@2090200
Helicopter deviation from intended pitch attitude (Helicopter - deviation from pitch attitude)@#@2090300
Helicopter deviation from intended roll attitude (Helicopter - deviation from roll attitude)@#@2090400
Helicopter dynamic roll-over (Helicopter - dynamic roll-over)@#@2090500
Helicopter inadequate rotor rpm (Helicopter - inadequate rotor rpm)@#@2090600
Helicopter settling with power/vortex ring (Helicopter - settling with power)@#@2090700
Helicopter uncontrolled rotation or uncommanded yaw (Helicopter - uncontrolled yaw)@#@2090800
Helicopter deviation from intended flight path/attitude - other (Helicopter - other deviation from  flight path)@#@2090900
Incursions generally (Incursions generally)@#@2200000
Apron/ramp incursion (Apron/ramp incursion)@#@2200300
Apron incursion by an animal (By an animal)@#@2200304
Apron incursion by an aircraft (By an aircraft)@#@2200301
Apron incursion by a person (By a person)@#@2200303
Apron incursion by a vehicle/equipment (By a vehicle/equipment)@#@2200302
Runway incursions (Runway incursions)@#@2200100
Runway incursion by an aircraft (By an aircraft)@#@2200101
Runway incursion by an animal (By an animal)@#@2200104
Runway incursion by a person (By a person)@#@2200103
Runway incursion by a vehicle/equipment (By a vehicle/equipment)@#@2200102
Taxiway incursion (Taxiway incursion)@#@2200200
Taxiway incursion by an aircraft (By an aircraft)@#@2200201
Taxiway incursion by an animal (By an animal)@#@2200204
Taxiway incursion by a person (By a person)@#@2200203
Taxiway incursion by a vehicle/equipment (By a vehicle/equipment)@#@2200202
Injuries to persons (Injuries to persons)@#@2150000
Injuries from abrupt manoeuvre (Injuries-abrupt manoeuvre)@#@2150200
Injuries received from coming into contact with an aircraft or aircraft component (Injuries-aircraft  component)@#@2150400
Injuries from turbulence (Injuries from turbulence)@#@2150100
Injuries received from contact with a propeller blast, helicopter rotor downwash or jet blast  (Injuries-propeller/jet blast)@#@2150300
Injuries received from sources other than those listed above (Injuries from other sources)@#@2150500
Interference with aircraft from the ground (Interference with aircraft from the ground)@#@2270000
Interference by balloons (Interference by balloons)@#@2270600
Interference by fire works (Interference by fire works)@#@2270200
Interference by flying kites (Interference by flying kites)@#@2270400
Interference by LASER/Beamer (Interference by LASER/Beamer)@#@2270100
Interference by model aircraft activity (Interference by model aircraft activity)@#@2270500
Interference by search lights (Interference by search lights)@#@2270300
Interference by other ground based activity (Interference by other ground based activity)@#@2270700
Material falling off the aircraft (Material off aircraft)@#@2160000
Ice falling from aircraft (Ice)@#@2160100
External icing, resulting from galley drainage, falling off the aircraft (Ice - galley drains)@#@2160102
Ice (potable water) falling off aircraft (Ice - potable water)@#@2160104
Ice (toilet water) falling off aircraft (Ice - toilet water)@#@2160103
External ice, resulting from ambient weather, falling off the aircraft (Ice - weather)@#@2160101
Ice (undetermined) falling off aircraft (Ice - undetermined)@#@2160105
Objects falling off aircraft other than ice (Objects [not ice])@#@2160200
An identified component falling off the aircraft (Identified component)@#@2160202
A panel falling off the aircraft (Panels)@#@2160201
Unidentified component falling off the aircraft (Unidentified component)@#@2160203
Sighting of an object falling off aircraft (Sighting-object from aircraft)@#@2160300
Nosed down/overturned (Nosed down/overturned)@#@2190000
Ingestion of objects by aircraft engines (Object ingestion by engine)@#@2140000
Ingestion - ice (Ice)@#@2140300
Turbine engine ingestion - bird (Turbine - bird)@#@2140100
Aircraft engine ingestion - water (Water)@#@2140200
Aircraft engine ingestion - other items (Other items)@#@2140400
Person (not flight crew) (Person (not flight crew))@#@2210000
Difficult passenger (Difficult Passenger)@#@2210100
Medical emergency (not cabin crew) (Medical emergency (Passenger))@#@2210200
Other, non-flight crew person (Other non-flight crew person)@#@2210300
Sailplane/glider specific events (Sailplane/glider specific events)@#@2240000
An event related to the towing of a sailplane/glider by another aircraft (Aircraft towing)@#@2240200
Aero  tow - other (Aero tow - other)@#@2240205
Climb above the towing aircraft (Climb above the towing aircraft)@#@2240202
The rope used in an aerial tow failed (Rope failure)@#@2240203
The tow rope used in an aerial tow disconnected (Rope disconnect)@#@2240204
Towing aircraft failure (Towing aircraft failure)@#@2240201
Missing lift (Missing lift)@#@2240300
Missing lift - thermal (Missing lift - thermal)@#@2240301
Missing lift - slope (Missing lift - slope)@#@2240303
Missing lift - wave (Missing lift - wave)@#@2240302
Winch launching related event (Winch launching related event)@#@2240100
The rope disconnected from the aircraft during the winch launch (Rope disconnect)@#@2240104
Take-off interrupted (Take-off interrupted)@#@2240101
Other failure during winch launch (Other)@#@2240198
Security generally related event (Security generally)@#@2230000
Aircraft damaged by unlawful act (Aircraft damaged by unlawful act)@#@2230800
Bomb warning/scare (Bomb warning/scare)@#@2230100
Difficult / unruly passenger (Difficult / unruly passenger)@#@2230500
Hijacking (Hijacking)@#@2230200
Military intervention (Military intervention)@#@2230400
Sabotage (Sabotage)@#@2230300
Stowaway (Stowaway)@#@2230600
Threats (Threats)@#@2230700
Warning system triggered - genuine warning (Warning system triggered)@#@2260000
Genuine airborne collision avoidance system/traffic alert and collision avoidance system warning  triggered (ACAS/TCAS warning triggered)@#@2260100
Genuine configuration warning triggered (Configuration warning triggered)@#@2260200
Genuine ground proximity warning system warning (Ground proximity warning triggered)@#@2260300
Genuine health monitoring system warning triggered (Health monitoring system warning  triggered)@#@2260400
Stall warning triggered (Stall warning triggered)@#@2260500
Other warning system triggered (Other warning system triggered)@#@2260600
Weather encounters related event (Weather encounters)@#@2220000
An event involving the weather. the aircraft encountered adverse cloud conditions (Adverse cloud condition)@#@2221400
Aircraft encountered crosswind (Crosswind)@#@2220800
Headwind encounter (Headwind encounter)@#@2221100
Aircraft encountered high winds (High wind)@#@2221200
Hail encounter (Hail encounter)@#@2221300
Aircraft encountered icing conditions (Icing conditions)@#@2220100
Aircraft encounter with instrument meteorological conditions (IMC)@#@2220500
Lightning strike (Lightning strike)@#@2222000
Loss of visual reference (Loss of visual reference)@#@2221000
Aircraft encountered tailwind (Tailwind)@#@2220900
Aircraft encounter with turbulence (Turbulence)@#@2220600
Aircraft encountered other unexpected weather conditions (Unexpected weather)@#@2220700
Aircraft encountered volcanic ash (Volcanic ash)@#@2220300
Aircraft encountered vortex/wake turbulence (Wake turbulence)@#@2220400
Aircraft encountered windshear (Windshear)@#@2220200
Aircraft/system/component related event (Aircraft/system/component)@#@1000000
Aircraft performance related event (ATA Code:0100) (0100 Aircraft performance)@#@1010000
Degraded performance (ATA Code:0101) (0101 Degraded performance)@#@1010100
Towing and taxiing equipment related event (ATA Code:0900) (0900 Towing & taxiing equipment related)@#@1090000
Towing related event (ATA Code:0910) (0910 Towing)@#@1091000
Tow bar/tow cable break (Tow bar/cable break)@#@1091001
Parking and mooring related event (ATA Code:1000) (1000 Parking & mooring)@#@1100000
Placards and Markings related event (ATA Code:1100) (1100 Placards and Markings)@#@1110000
Servicing related event (ATA Code:1200) (1200 Servicing)@#@1120000
1800 Helicopter vibration / noise analysis systems related event (1800 Helicopter vibration / noise  analysis)@#@1180000
1180000 1810 Helicopter vibration analysis system related event (1810 Helicopter vibration analysis)@#@1180100
1180100 1820 Helicopter noise analysis system related event (1820 Helicopter noise analysis )@#@1182000
Air conditioning and pressurization system related event (ATA Code:2100) (2100 Air conditioning &  pressurization)@#@1210000
Autoflight system related event (ATA Code:2200) (2200 Autoflight system)@#@1220000
Communication systems related event (ATA Code:2300) (2300 Communication system)@#@1230000
